#  
1093;"SCR J0017-6645                     ";PM*;00 17 23.5412251800 -66 45 12.332320668;"     ~   ";"14.014   ";"12.494   ";"11.943   ";"10.00    ";"M3.0Ve                 ";"  33";"   0"
1094;"L 217-28                           ";PM*;00 08 17.3830240051 -57 05 52.908409803;"     ~   ";"13.66    ";"12.07    ";"11.80    ";"9.64     ";"M4V                    ";"  23";"   0"
1095;"HD 223889                          ";PM*;23 53 50.1123063066 -75 37 57.118104352;"12.629   ";"11.515   ";"10.023   ";"8.994    ";"7.72     ";"M3                     ";"  41";"   0"
1096;"HD 222237                          ";PM*;23 39 37.3873674682 -72 43 19.755447187;"8.912    ";"8.088    ";"7.087    ";"6.502    ";"5.987    ";"K3+V                   ";" 149";"   0"
1097;"L 85-31                            ";PM*;23 53 25.2234576038 -70 56 41.148370334;"     ~   ";"     ~   ";"12.999   ";"12.689   ";"10.336   ";"M3.5                   ";"  23";"   0"
1098;"L 194-11                           ";PM*;12 29 34.5421648945 -55 59 37.049643816;"     ~   ";"14.89    ";"13.27    ";"12.02    ";"10.41    ";"M4V                    ";"  20";"   0"
1099;"L 68-30                            ";PM*;12 42 19.6345824769 -71 38 20.112768236;"     ~   ";"15.5     ";"     ~   ";"     ~   ";"     ~   ";"M3.5                   ";"  12";"   0"
1100;"L 49-19                            ";PM*;22 55 45.5127596213 -75 27 31.203633959;"13.004   ";"11.873   ";"10.377   ";"9.312    ";"7.958    ";"M3V                    ";"  65";"   0"
1101;"LEHPM 5031                         ";PM*;22 41 59.3675229576 -75 00 33.059448792;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"M5.5                   ";"   5";"   0"
1102;"HD 218511                          ";PM*;23 09 40.9505857486 -67 43 58.157714149;"     ~   ";"9.59     ";"8.39     ";"     ~   ";"     ~   ";"K6V                    ";"  69";"   0"
1103;"UCAC4 114-133248                   ";"** ";"23 20 47.046 -67 23 21.49              ";"     ~   ";"15.75    ";"14.17    ";"14.09    ";"11.33    ";"M5                     ";"   8";"   0"
1104;"WG 22                              ";WD*;12 38 49.7811220835 -49 48 00.219515411;"     ~   ";"14.14    ";"13.96    ";"     ~   ";"     ~   ";"DA4.2                  ";" 214";"   0"
1105;"CD-51 6859                         ";PM*;12 37 52.2160953269 -52 00 05.322430607;"13.397   ";"12.198   ";"10.663   ";"9.586    ";"8.233    ";"M3V(e)                 ";" 102";"   0"
1106;"SCR J1245-5506                     ";PM*;12 45 52.5228335406 -55 06 50.139746353;"     ~   ";"15.419   ";"13.684   ";"13.407   ";"10.61    ";"M5e                    ";"  17";"   0"
1107;"L 22-69                            ";PM*;19 20 54.3761245172 -82 33 16.167893610;"     ~   ";"14.4     ";"12.69    ";"11.51    ";"10.00    ";"M3.5V                  ";"  29";"   0"
1108;"L 23-30                            ";PM*;20 46 37.0668264729 -81 43 13.644776299;"     ~   ";"     ~   ";"     ~   ";"11.193   ";"     ~   ";"M3e                    ";"  33";"   0"
1109;"V* CD Oct                          ";WD*;22 04 20.8589166215 -75 13 26.063295918;"14.63    ";"15.22    ";"15.01    ";"14.7     ";"     ~   ";"DA5.7                  ";"  40";"   0"
1110;"SSSPM J2231-7514                   ";WD*;22 30 39.9813622429 -75 13 55.234553688;"     ~   ";"     ~   ";"     ~   ";"15.924   ";"15.33    ";"DC9                    ";"  23";"   1"
1111;"SSSPM J2231-7515                   ";WD*;22 30 33.5339081384 -75 15 24.304628824;"     ~   ";"     ~   ";"     ~   ";"16.17    ";"15.51    ";"DC12                   ";"  21";"   1"
1112;"L 119-213                          ";PM*;22 41 58.1171811377 -69 10 08.320741850;"     ~   ";"17.3     ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"  35";"   0"
1113;"APMPM J2330-4737                   ";PM*;23 30 16.1678683584 -47 36 45.082175689;"     ~   ";"     ~   ";"18.081   ";"15.867   ";"13.682   ";"M6e                    ";"  11";"   0"
1114;"2MASS J23312378-4718274            ";BD*;"23 31 23.78712 -47 18 27.4356          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T5                     ";"  20";"   0"
1115;"L 21-3                             ";PM*;17 29 27.3207936577 -80 08 57.301565597;"     ~   ";"13.5     ";"12.1     ";"11.842   ";"9.65     ";"M4e                    ";"  27";"   0"
1116;"L 43-72                            ";"** ";"18 11 15.35472 -78 59 23.1108          ";"     ~   ";"14.27    ";"12.62    ";"12.23    ";"9.49     ";"M4.5                   ";"  27";"   0"
1117;"L 46-96                            ";PM*;20 28 03.7289442218 -76 40 15.856685038;"     ~   ";"15.53    ";"13.81    ";"     ~   ";"     ~   ";"M4.5                   ";"  29";"   0"
1118;"L 119-21                           ";"** ";"22 38 29.75656 -65 22 42.6660          ";"14.218   ";"13.05    ";"11.446   ";"10.267   ";"8.744    ";"M3Ve                   ";"  66";"   1"
1119;"L 167-14                           ";PM*;22 56 24.6747996764 -60 03 49.246605390;"     ~   ";"15.53    ";"14.010   ";"12.6     ";"10.81    ";"M4.5V                  ";"  36";"   0"
1120;"WT 887                             ";PM*;22 13 50.4642728880 -63 42 10.010267604;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"M5/6e                  ";"  11";"   0"
1121;"NAME ER 8                          ";WD*;13 12 56.4722073575 -47 28 07.912819252;"     ~   ";"18.45    ";"17.11    ";"16.32    ";"15.72    ";"DC                     ";"  34";"   0"
1122;"* gam Pav                          ";PM*;21 26 26.6049826473 -65 21 58.313057521;"4.57     ";"4.70     ";"4.22     ";"3.75     ";"3.45     ";"F9VFe-1.4CH-0.7        ";" 391";"   0"
1123;"CD-60 7821                         ";PM*;21 59 34.7029432782 -59 45 10.133003225;"12.37    ";"11.189   ";"9.715    ";"8.762    ";"7.738    ";"M2V                    ";"  64";"   0"
1124;"HD 125072                          ";PM*;14 19 04.8342927813 -59 22 44.536555365;"     ~   ";"7.69     ";"6.66     ";"     ~   ";"     ~   ";"K3IV                   ";" 144";"   0"
1125;"NAME Proxima Centauri              ";Er*;14 29 42.9461331854 -62 40 46.164680672;"14.21    ";"12.95    ";"11.13    ";"9.45     ";"7.41     ";"M5.5Ve                 ";1114;"   0"
1126;"L 108-87                           ";PM*;15 30 52.0643095416 -68 01 17.685879024;"     ~   ";"15.22    ";"13.54    ";"13.19    ";"10.62    ";"M4                     ";"   5";"   0"
1127;"* zet TrA                          ";SB*;16 28 28.1422653048 -70 05 03.824909916;"     ~   ";"5.446    ";"4.899    ";"     ~   ";"     ~   ";"F9V                    ";" 191";"   0"
1128;"* eps Ind B                        ";BD*;22 04 10.5951812451 -56 46 58.239102418;"     ~   ";"     ~   ";"24.12    ";"20.8     ";"15.60    ";"T1V+T6V                ";" 142";"   2"
1129;"* eps Ind                          ";PM*;22 03 21.6536261624 -56 47 09.522795714;"     ~   ";"5.75     ";"4.69     ";"     ~   ";"     ~   ";"K5V                    ";" 504";"   0"
1130;"HD 211415                          ";PM*;22 18 15.6133953371 -53 37 37.466806476;"     ~   ";"5.98     ";"5.39     ";"6.52     ";"     ~   ";"G0V                    ";" 178";"   0"
1131;"CD-56 5362                         ";PM*;14 13 12.8729989516 -56 44 31.408518021;"12.936   ";"11.721   ";"10.191   ";"9.206    ";"8.108    ";"M2V:                   ";"  31";"   0"
1132;"SCR J1855-6914                     ";PM*;18 55 47.8705859255 -69 14 14.929719731;"     ~   ";"     ~   ";"16.61    ";"14.79    ";"12.66    ";"M6e                    ";"  10";"   0"
1133;"L 115-22                           ";PM*;20 04 01.9465748324 -65 35 58.157070484;"     ~   ";"14.4     ";"     ~   ";"10.97    ";"9.20     ";"M3.5                   ";"  19";"   0"
1134;"L 115-21                           ";PM*;20 04 04.7422256972 -65 36 01.192640352;"     ~   ";"12.79    ";"11.33    ";"11.004   ";"9.07     ";"M5V                    ";"  25";"   0"
1135;"* del Pav                          ";PM*;20 08 43.6088716052 -66 10 55.442769229;"4.78     ";"4.32     ";"3.56     ";"2.95     ";"2.61     ";"G8IV                   ";" 369";"   0"
1136;"CD-51 13128                        ";Er*;21 57 41.2035635911 -51 00 22.237732006;"12.968   ";"12.008   ";"10.487   ";"9.416    ";"8.101    ";"M2Ve                   ";"  81";"   0"
1137;"WG 39                              ";WD*;21 57 38.3567715267 -51 00 31.521044535;"     ~   ";"14.94    ";"14.73    ";"14.53    ";"     ~   ";"DQ7                    ";"  67";"   0"
1138;"L 356-105                          ";PM*;22 25 05.0746121776 -47 52 46.868412779;"     ~   ";"14.11    ";"12.524   ";"12.193   ";"9.82     ";"M3.5                   ";"  25";"   0"
1139;"* bet TrA                          ";PM*;"15 55 08.5620636 -63 25 50.615531      ";"3.19     ";"3.14     ";"2.85     ";"2.53     ";"2.38     ";"F1V                    ";" 154";"   0"
1140;"2MASS J22282889-4310262            ";BD*;"22 28 28.89432 -43 10 26.2740          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6.5                   ";"  60";"   0"
1141;"HIP 82724                          ";"*  ";16 54 32.1869414352 -62 24 01.274701932;"14.704   ";"13.163   ";"11.772   ";"10.922   ";"10.231   ";"Mp                     ";"   6";"   0"
1142;"HD 167425                          ";PM*;18 19 40.1306187936 -63 53 11.622031944;"     ~   ";"6.88     ";"6.25     ";"     ~   ";"     ~   ";"F9.5V                  ";"  57";"   0"
1143;"SCR J1845-6357                     ";LM*;18 45 05.2532493080 -63 57 47.450109578;"     ~   ";"     ~   ";"17.40    ";"14.99    ";"12.46    ";"M8.5V                  ";"  62";"   1"
1144;"SCR J1845-6357B                    ";BD?;"18 45 05.47 -63 57 46.3                ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"  32";"   0"
1145;"HD 205390                          ";PM*;21 36 41.2435350345 -50 50 43.388208789;"8.603    ";"8.044    ";"7.157    ";"6.66     ";"6.21     ";"K1V                    ";"  85";"   0"
1146;"HD 204961                          ";PM*;21 33 33.9751191976 -49 00 32.399427028;"11.359   ";"10.176   ";"8.672    ";"7.665    ";"6.479    ";"M2/3V                  ";" 243";"   1"
1147;"WT 870                             ";PM*;22 06 40.6938001244 -44 58 07.524418144;"     ~   ";"16.0     ";"14.433   ";"13.997   ";"     ~   ";"M4.0                   ";"  13";"   0"
1148;"L 403-34                           ";PM*;14 03 51.5459219207 -42 41 53.001057817;"     ~   ";"14.639   ";"13.003   ";"12.774   ";"     ~   ";"M5e                    ";"  10";"   1"
1149;"HD 144628                          ";PM*;16 09 42.7944501960 -56 26 42.541189576;"8.449    ";"7.976    ";"7.124    ";"6.643    ";"6.205    ";"K2V                    ";" 130";"   0"
1150;"HD 145417                          ";PM*;16 13 48.5588453721 -57 34 13.843989664;"8.663    ";"8.365    ";"7.540    ";"7.054    ";"6.588    ";"K3VFe-1.7              ";" 157";"   0"
1151;"HD 154577                          ";PM*;17 10 10.3509985589 -60 43 43.580350655;"     ~   ";"8.30     ";"7.41     ";"     ~   ";"     ~   ";"K2.5Vk:                ";" 121";"   0"
1152;"HD 196877                          ";PM*;20 42 18.7829422859 -52 41 57.352359202;"     ~   ";"10.15    ";"8.82     ";"7.99     ";"7.23     ";"K7V                    ";"  82";"   0"
1153;"WT 460                             ";"** ";14 11 59.8993078070 -41 32 21.916525001;"     ~   ";"16.0     ";"     ~   ";"     ~   ";"     ~   ";"M5.5e                  ";"  13";"   0"
1154;"L 205-128                          ";PM*;17 46 34.2330744905 -57 19 08.558449196;"13.613   ";"12.42    ";"10.783   ";"9.648    ";"8.243    ";"M3.5V                  ";"  83";"   0"
1155;"CPD-58 7400                        ";PM*;18 30 12.0061359261 -58 16 27.476740386;"     ~   ";"11.33    ";"9.82     ";"9.777    ";"7.93     ";"M1V                    ";"  23";"   1"
1156;"L 207-41                           ";PM*;18 49 51.2053526191 -57 26 48.596001277;"     ~   ";"13.88    ";"12.7     ";"12.371   ";"10.03    ";"M4                     ";"  18";"   0"
1157;"HD 175224                          ";"** ";"18 57 30.59551 -55 59 30.8022          ";"11.52    ";"10.305   ";"8.837    ";"7.901    ";"6.915    ";"K5Ve+K7Ve              ";"  31";"   0"
1158;"HD 175224A                         ";PM*;18 57 30.5913882484 -55 59 30.846382274;"     ~   ";"11.38    ";"9.75     ";"     ~   ";"     ~   ";"K5Ve                   ";"  14";"   0"
1159;"HD 175224B                         ";PM*;18 57 30.4915306125 -55 59 28.027043305;"     ~   ";"11.95    ";"10.13    ";"     ~   ";"     ~   ";"K7Ve                   ";"  15";"   0"
1160;"WT 765                             ";WD*;21 01 05.2012962963 -49 06 24.272440876;"     ~   ";"16.32    ";"15.37    ";"15.49    ";"     ~   ";"DA                     ";"   6";"   0"
1161;"WT 766                             ";PM*;21 01 07.4108149283 -49 07 25.005097491;"     ~   ";"14.99    ";"13.33    ";"13.03    ";"     ~   ";"M4.5                   ";"  16";"   0"
1162;"1RXS J211734.8-444439              ";"** ";"21 17 34.072032 -44 44 35.85228        ";"     ~   ";"15.68    ";"14.02    ";"13.69    ";"     ~   ";"M4.5                   ";"   6";"   0"
1163;"WT 795                             ";PM*;21 36 25.3038692859 -44 01 00.077788535;"     ~   ";"16.0     ";"     ~   ";"13.817   ";"     ~   ";"~                      ";"  10";"   0"
1164;"* nu.02 Lup                        ";PM*;15 21 48.1499105161 -48 19 03.469906910;"6.35     ";"6.30     ";"5.65     ";"     ~   ";"     ~   ";"G3/5V                  ";" 260";"   1"
1165;"RX J1531.4-4711                    ";"** ";"15 31 24.940536 -47 11 11.10732        ";"     ~   ";"     ~   ";"     ~   ";"13.60    ";"     ~   ";"M4                     ";"   2";"   0"
1166;"L 273-106                          ";PM*;18 43 06.9750622135 -54 36 48.365715296;"     ~   ";"14.6     ";"     ~   ";"12.662   ";"     ~   ";"M5                     ";"  16";"   0"
1167;"CD-48 13537                        ";"*  ";20 23 15.3162477840 -48 02 24.238651416;"     ~   ";"11.67    ";"10.41    ";"9.63     ";"     ~   ";"~                      ";"   5";"   0"
1168;"CD-44 14334                        ";PM*;21 11 49.5681688918 -43 36 49.149885556;"14.809   ";"13.601   ";"11.998   ";"10.958   ";"9.732    ";"M6V                    ";"  48";"   0"
1169;"L 425-35                           ";Er*;21 30 47.6726918083 -40 42 29.453841146;"     ~   ";"14.80    ";"13.19    ";"     ~   ";"10.35    ";"M4V                    ";"  26";"   0"
1170;"CD-43 9546                         ";SB*;15 01 16.5013200240 -43 39 31.111774308;"     ~   ";"12.17    ";"10.791   ";"10.477   ";"     ~   ";"M3Ve                   ";"  23";"   0"
1171;"CD-52 7989                         ";PM*;17 10 59.1541141056 -52 30 55.839871584;"12.685   ";"11.501   ";"10.017   ";"9.056    ";"7.999    ";"M1V                    ";"  23";"   0"
1172;"V* AX Mic                          ";Er*;21 17 15.2690680973 -38 52 02.503938581;"     ~   ";"8.09     ";"6.68     ";"     ~   ";"     ~   ";"M1V                    ";" 212";"   0"
1173;"CD-48 11837                        ";PM*;17 35 13.6172141343 -48 40 51.121402968;"12.875   ";"11.673   ";"10.127   ";"9.101    ";"7.871    ";"M1.5V                  ";"  61";"   0"
1174;"2MASS J18283572-4849046            ";BD*;"18 28 35.72256 -48 49 04.6380          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6                     ";"  23";"   0"
1175;"CD-48 12818                        ";PM*;18 59 07.4580425083 -48 16 28.063257431;"13.73    ";"12.615   ";"11.142   ";"10.104   ";"8.8      ";"M4V                    ";"  52";"   0"
1176;"HD 191849                          ";PM*;20 13 53.3962498530 -45 09 50.470550834;"10.627   ";"9.419    ";"7.966    ";"7.053    ";"6.124    ";"M0V                    ";" 152";"   0"
1177;"BPS CS 22879-0089                  ";PM*;20 49 09.9622609272 -40 12 06.025308526;"     ~   ";"15.29    ";"13.53    ";"13.23    ";"     ~   ";"~                      ";"   8";"   0"
1178;"CD-40 9712                         ";PM*;15 32 12.9323109019 -41 16 32.130433884;"11.918   ";"10.815   ";"9.311    ";"8.265    ";"6.947    ";"M2.5V                  ";" 126";"   0"
1179;"HD 142709                          ";PM*;15 57 40.7440193639 -42 37 27.243853582;"10.216   ";"9.179    ";"8.055    ";"7.382    ";"6.828    ";"K4V                    ";"  92";"   0"
1180;"* 41 Ara                           ";PM*;17 19 03.8375517433 -46 38 10.440417011;"6.66     ";"6.28     ";"5.48     ";"4.76     ";"4.30     ";"G9V                    ";" 183";"   0"
1181;"* 41 Ara B                         ";PM*;17 19 02.9687982578 -46 38 13.108096647;"     ~   ";"10.10    ";"8.69     ";"     ~   ";"     ~   ";"M0VpCa-3Cr-1           ";"  30";"   0"
1182;"CD-46 11540                        ";LM*;17 28 39.9455781571 -46 53 42.688095874;"12.177   ";"10.973   ";"9.407    ";"8.337    ";"7.006    ";"M3V                    ";" 229";"   1"
1183;"L 347-14                           ";PM*;19 20 47.9843202599 -45 33 29.643538526;"     ~   ";"13.93    ";"12.23    ";"     ~   ";"     ~   ";"M4.5                   ";"  59";"   0"
1184;"SIMP J013656.5+093347.3            ";BD*;01 36 56.5605419830 +09 33 47.311965969;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T2.0                   ";" 108";"   0"
